"/Return/ReturnData/IRS990EZ/Organization527","/Return/ReturnData/IRS990EZ/Organization527Ind","Element change"
"/Return/ReturnData/IRS990EZ/OrganizationDissolvedEtc","/Return/ReturnData/IRS990EZ/OrganizationDissolvedEtcInd","Element change"
"/Return/ReturnData/IRS990EZ/OrganizationFiled990T","/Return/ReturnData/IRS990EZ/OrganizationFiled990TInd","Element change"
"/Return/ReturnData/IRS990EZ/OrganizationHadUBI","/Return/ReturnData/IRS990EZ/OrganizationHadUBIInd","Element change"
"/Return/ReturnData/IRS990EZ/OtherAssetsTotal/BOY","/Return/ReturnData/IRS990EZ/OtherAssetsTotalDetail/BOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/OtherAssetsTotal/EOY","/Return/ReturnData/IRS990EZ/OtherAssetsTotalDetail/EOYAmt","Element change"
"/Return/ReturnData/IRS990EZ/OtherChangesInNetAssets","/Return/ReturnData/IRS990EZ/OtherChangesInNetAssetsAmt","Element change"
"/Return/ReturnData/IRS990EZ/OtherExpensesTotal","/Return/ReturnData/IRS990EZ/OtherExpensesTotalAmt","Element change"
"/Return/ReturnData/IRS990EZ/OtherRevenueTotal","/Return/ReturnData/IRS990EZ/OtherRevenueTotalAmt","Element change"
"/Return/ReturnData/IRS990EZ/PartVIAHghstPaidCntrctProfSer","/Return/ReturnData/IRS990EZ/PartVIHghstPdCntrctProfSrvcTxt","Element change"
"/Return/ReturnData/IRS990EZ/PartVIOfCompOfHighestPaidEmpl","/Return/ReturnData/IRS990EZ/PartVIOfCompOfHghstPdEmplTxt","Element change"
"/Return/ReturnData/IRS990EZ/PrimaryExemptPurpose","/Return/ReturnData/IRS990EZ/PrimaryExemptPurposeTxt","Element change"
"/Return/ReturnData/IRS990EZ/PrintingPublicationsPostage","/Return/ReturnData/IRS990EZ/PrintingPublicationsPostageAmt","Element change"
"/Return/ReturnData/IRS990EZ/ProgramServiceAccomplishment/DescriptionProgramServiceAccom","/Return/ReturnData/IRS990EZ/ProgramSrvcAccomplishmentGrp/DescriptionProgramSrvcAccomTxt","Element change"
"/Return/ReturnData/IRS990EZ/ProgramServiceAccomplishment/GrantsAndAllocations","/Return/ReturnData/IRS990EZ/ProgramSrvcAccomplishmentGrp/GrantsAndAllocationsAmt","Element change"
"/Return/ReturnData/IRS990EZ/ProgramServiceAccomplishment/IncludesForeignGrants","/Return/ReturnData/IRS990EZ/ProgramSrvcAccomplishmentGrp/ForeignGrantsInd","Element change"
